customer_id,signup_date,last_activity_date,last_purchase_date,total_spent,avg_cart_value,num_visits_30d,num_purchases_90d,days_since_last_purchase,preferred_device,city,country,is_purchased_next_30
C103805,2023-05-01,2024-11-14,,0.0,0.0,2,0,822,mobile,Anuradhapura,Sri Lanka,0
C103806,2023-07-30,2023-10-04,,0.0,0.0,0,0,732,desktop,Kandy,Sri Lanka,0
C103807,2020-06-23,2021-04-18,2020-11-18,310.63,35.39,3,0,1716,tablet,Anuradhapura,Sri Lanka,0
C103808,2020-08-11,2021-12-06,,0.0,0.0,0,0,1815,mobile,Kandy,Sri Lanka,0
C103809,2024-04-23,2024-09-07,2024-06-04,62.25,20.63,1,1,422,mobile,Anuradhapura,Sri Lanka,1
C103810,2021-05-23,2021-09-24,2021-05-23,86.6,51.12,0,1,1530,desktop,Jaffna,Sri Lanka,1
C103811,2023-09-08,2025-08-19,2023-11-08,149.46,57.21,1,1,631,mobile,Kandy,Sri Lanka,0
C103812,2023-09-23,2026-02-19,2025-01-28,88.68,41.11,0,0,184,mobile,Jaffna,Sri Lanka,0
C103813,2021-12-28,2022-10-05,,0.0,0.0,2,0,1311,desktop,Anuradhapura,Sri Lanka,0
C103814,2020-12-06,2021-11-08,,0.0,0.0,0,0,1698,desktop,Negombo,Sri Lanka,0
C103815,2023-08-18,2025-02-07,2024-05-23,242.78,11.38,1,0,434,desktop,Colombo,Sri Lanka,0
C103816,2023-06-08,2024-08-04,,0.0,0.0,3,0,784,mobile,Matara,Sri Lanka,0
C103817,2020-03-31,2021-09-19,2020-12-12,684.94,39.25,6,2,1692,mobile,Kandy,Sri Lanka,0
C103818,2023-02-27,2023-09-29,2023-09-29,214.18,41.21,1,1,671,mobile,Anuradhapura,Sri Lanka,1
C103819,2023-08-14,2025-07-26,2025-07-10,126.91,19.3,2,0,21,desktop,Jaffna,Sri Lanka,0
C103820,2023-10-19,2024-05-20,2024-01-24,129.82,64.29,5,0,554,mobile,Anuradhapura,Sri Lanka,0
C103821,2023-08-17,2025-05-04,2024-08-10,71.32,62.41,2,0,355,desktop,Colombo,Sri Lanka,0
C103822,2022-03-29,2022-05-27,,0.0,0.0,3,0,1220,tablet,Negombo,Sri Lanka,0
C103823,2024-03-21,2024-07-10,2024-07-06,64.92,40.93,3,1,390,mobile,Matara,Sri Lanka,1
C103824,2021-11-10,2023-06-18,2022-06-15,64.3,42.12,2,4,1142,mobile,Negombo,Sri Lanka,0
C103825,2024-06-18,2026-07-05,2026-02-07,63.38,5.0,3,0,-191,mobile,Anuradhapura,Sri Lanka,1
C103826,2022-05-31,2024-03-05,2023-11-04,181.44,36.52,3,1,635,mobile,Galle,Sri Lanka,0
C103827,2020-08-04,2022-01-27,2021-05-19,707.38,49.05,2,0,1534,mobile,Kurunegala,Sri Lanka,0
C103828,2020-01-22,2020-04-20,2020-01-27,158.68,46.47,3,3,2012,mobile,Anuradhapura,Sri Lanka,1
C103829,2020-07-20,2021-11-27,,0.0,0.0,3,0,1837,mobile,Negombo,Sri Lanka,0
C103830,2021-06-13,2023-06-24,,0.0,0.0,0,0,1509,mobile,Negombo,Sri Lanka,0
C103831,2021-03-30,2023-03-05,,0.0,0.0,1,0,1584,mobile,Negombo,Sri Lanka,0
C103832,2022-11-11,2024-07-22,2023-04-25,65.79,87.33,3,1,828,mobile,Jaffna,Sri Lanka,0
C103833,2024-03-09,2026-10-21,2026-04-04,117.73,44.65,2,0,-247,desktop,Kurunegala,Sri Lanka,1
C103834,2022-11-28,2025-02-12,,0.0,0.0,0,0,976,mobile,Negombo,Sri Lanka,0
C103835,2023-02-16,2025-02-08,,0.0,0.0,3,0,896,mobile,Negombo,Sri Lanka,1
C103836,2023-04-03,2024-01-22,2024-01-01,121.9,74.18,2,0,577,mobile,Anuradhapura,Sri Lanka,0
C103837,2023-11-09,2025-01-19,,0.0,0.0,5,0,630,mobile,Kandy,Sri Lanka,1
C103838,2023-03-24,2024-12-06,2024-10-20,74.35,11.25,4,3,284,mobile,Galle,Sri Lanka,1
C103839,2021-03-28,2023-08-13,2021-06-07,232.42,69.17,1,0,1515,desktop,Anuradhapura,Sri Lanka,0
C103840,2022-07-01,2023-05-21,2022-12-01,79.31,45.35,2,0,973,desktop,Colombo,Sri Lanka,0
C103841,2022-02-05,2022-10-28,,0.0,0.0,1,0,1272,mobile,Kurunegala,Sri Lanka,0
C103842,2022-03-12,2023-09-01,2022-06-11,205.49,62.14,2,0,1146,desktop,Anuradhapura,Sri Lanka,0
C103843,2022-08-06,2024-03-16,,0.0,0.0,2,0,1090,mobile,Anuradhapura,Sri Lanka,0
C103844,2024-04-30,2026-01-28,2025-06-08,89.26,81.32,1,2,53,desktop,Galle,Sri Lanka,0
C103845,2023-10-23,2024-10-19,2024-10-14,62.21,42.75,2,0,290,desktop,Galle,Sri Lanka,0
C103846,2023-04-20,2025-11-24,2023-08-23,141.74,30.05,1,0,708,mobile,Kandy,Sri Lanka,1
C103847,2023-11-15,2024-03-26,,0.0,0.0,2,0,624,mobile,Matara,Sri Lanka,0
C103848,2022-10-21,2024-07-11,2023-03-13,37.82,56.68,3,1,871,mobile,Negombo,Sri Lanka,1
C103849,2020-11-04,2022-06-03,,0.0,0.0,2,0,1730,mobile,Kandy,Sri Lanka,0
C103850,2021-12-07,2023-04-29,2022-12-13,24.33,24.96,0,1,961,desktop,Anuradhapura,Sri Lanka,1
C103851,2020-02-20,2021-08-05,,0.0,0.0,0,0,1988,desktop,Kurunegala,Sri Lanka,0
C103852,2022-09-15,2024-09-30,2024-04-06,506.1,26.99,2,0,481,desktop,Galle,Sri Lanka,0
C103853,2020-08-02,2022-05-11,2021-05-15,59.25,35.1,3,0,1538,mobile,Jaffna,Sri Lanka,0
C103854,2021-08-28,2023-01-19,2022-11-20,252.12,65.31,2,3,984,mobile,Kandy,Sri Lanka,1
C103855,2022-05-01,2023-09-17,,0.0,0.0,3,0,1187,desktop,Jaffna,Sri Lanka,0
C103856,2020-06-24,2022-09-29,,0.0,0.0,2,0,1863,mobile,Jaffna,Sri Lanka,0
C103857,2020-08-25,2021-02-25,,0.0,0.0,0,0,1801,desktop,Negombo,Sri Lanka,0
C103858,2024-02-04,2026-07-27,2025-04-21,40.78,38.9,1,1,101,mobile,Negombo,Sri Lanka,0
C103859,2020-10-17,2022-07-03,,0.0,0.0,2,0,1748,mobile,Kurunegala,Sri Lanka,0
C103860,2021-12-14,2022-08-09,,0.0,0.0,2,0,1325,mobile,Anuradhapura,Sri Lanka,0
C103861,2021-09-30,2023-09-25,2022-05-03,180.57,41.4,1,4,1185,mobile,Kandy,Sri Lanka,1
C103862,2021-12-03,2022-09-26,,0.0,0.0,0,0,1336,mobile,Negombo,Sri Lanka,0
C103863,2022-07-21,2023-02-04,2022-12-24,124.28,47.4,3,3,950,mobile,Jaffna,Sri Lanka,1
C103864,2024-05-25,2024-05-26,2024-05-26,56.38,24.82,1,0,431,desktop,Galle,Sri Lanka,1
C103865,2021-02-27,2021-06-28,2021-06-20,201.11,40.81,3,1,1502,mobile,Kurunegala,Sri Lanka,0
C103866,2022-12-03,2022-12-27,2022-12-24,147.85,55.63,1,1,950,desktop,Galle,Sri Lanka,0
C103867,2022-09-16,2024-01-05,,0.0,0.0,6,0,1049,mobile,Jaffna,Sri Lanka,1
C103868,2021-12-14,2023-09-15,,0.0,0.0,2,0,1325,desktop,Matara,Sri Lanka,0
C103869,2022-09-02,2024-11-25,,0.0,0.0,2,0,1063,mobile,Galle,Sri Lanka,0
C103870,2020-07-18,2020-11-15,2020-08-30,168.05,59.14,2,0,1796,desktop,Galle,Sri Lanka,0
C103871,2022-06-16,2024-07-10,2024-03-27,190.36,48.31,3,0,491,mobile,Galle,Sri Lanka,0
C103872,2024-01-18,2026-06-04,2024-10-11,124.71,46.9,1,0,293,mobile,Kurunegala,Sri Lanka,0
C103873,2023-11-27,2024-06-26,2024-06-06,162.13,78.29,1,1,420,mobile,Anuradhapura,Sri Lanka,0
C103874,2022-07-15,2024-10-10,2024-07-08,22.37,26.71,1,0,388,mobile,Matara,Sri Lanka,1
C103875,2021-10-15,2023-07-07,,0.0,0.0,0,0,1385,desktop,Negombo,Sri Lanka,0
C103876,2020-05-17,2021-07-15,2021-01-03,19.09,48.15,3,2,1670,desktop,Jaffna,Sri Lanka,1
C103877,2021-09-06,2022-11-03,2022-01-23,153.35,20.33,1,1,1285,desktop,Negombo,Sri Lanka,1
C103878,2020-04-01,2020-05-17,,0.0,0.0,2,0,1947,mobile,Anuradhapura,Sri Lanka,0
C103879,2024-07-17,2025-06-23,,0.0,0.0,2,0,379,mobile,Negombo,Sri Lanka,0
C103880,2023-12-26,2024-12-18,,0.0,0.0,0,0,583,desktop,Kurunegala,Sri Lanka,0
C103881,2020-08-23,2022-03-19,,0.0,0.0,1,0,1803,mobile,Galle,Sri Lanka,0
C103882,2020-02-16,2022-05-21,,0.0,0.0,1,0,1992,mobile,Negombo,Sri Lanka,1
C103883,2021-12-03,2023-09-16,,0.0,0.0,4,0,1336,mobile,Kurunegala,Sri Lanka,0
C103884,2023-08-20,2024-03-24,,0.0,0.0,6,0,711,mobile,Kurunegala,Sri Lanka,0
C103885,2020-08-11,2020-08-22,2020-08-14,167.35,50.46,3,3,1812,mobile,Kurunegala,Sri Lanka,0
C103886,2023-10-18,2025-08-03,2024-09-11,105.57,70.29,3,1,323,mobile,Anuradhapura,Sri Lanka,1
C103887,2024-06-26,2025-01-18,2024-09-21,66.04,32.78,1,2,313,mobile,Negombo,Sri Lanka,0
C103888,2020-12-02,2022-11-08,2021-07-05,336.26,48.14,3,1,1487,mobile,Matara,Sri Lanka,1
C103889,2024-02-25,2024-12-09,2024-10-17,46.25,84.31,2,3,287,desktop,Matara,Sri Lanka,0
C103890,2021-05-14,2022-01-29,2021-10-29,140.34,73.54,3,1,1371,mobile,Matara,Sri Lanka,0
C103891,2022-11-22,2025-02-08,2022-12-08,49.29,71.42,1,1,966,mobile,Colombo,Sri Lanka,0
C103892,2020-12-23,2021-03-02,2021-01-09,218.7,35.51,1,0,1664,mobile,Matara,Sri Lanka,1
C103893,2023-02-04,2023-12-16,,0.0,0.0,2,0,908,mobile,Colombo,Sri Lanka,0
C103894,2020-11-23,2021-09-26,,0.0,0.0,2,0,1711,mobile,Matara,Sri Lanka,0
C103895,2021-11-08,2023-04-10,2021-11-10,672.86,39.56,2,1,1359,mobile,Kurunegala,Sri Lanka,0
C103896,2023-02-20,2024-09-05,,0.0,0.0,2,0,892,desktop,Galle,Sri Lanka,0
C103897,2022-05-23,2023-04-19,,0.0,0.0,2,0,1165,tablet,Anuradhapura,Sri Lanka,0
C103898,2022-08-04,2024-09-27,,0.0,0.0,2,0,1092,desktop,Negombo,Sri Lanka,0
C103899,2021-04-19,2021-04-25,2021-04-23,340.89,58.43,4,0,1560,mobile,Colombo,Sri Lanka,0
C103900,2024-06-21,2024-10-15,2024-08-20,24.68,38.31,3,2,345,mobile,Jaffna,Sri Lanka,0
C103901,2022-04-09,2024-03-11,2022-04-13,98.45,5.0,4,0,1205,desktop,Jaffna,Sri Lanka,0
C103902,2023-07-13,2024-06-18,2023-07-17,101.99,90.68,3,0,745,mobile,Negombo,Sri Lanka,0
C103903,2021-01-12,2021-12-27,,0.0,0.0,4,0,1661,desktop,Negombo,Sri Lanka,0
C103904,2021-01-16,2022-02-25,,0.0,0.0,5,0,1657,mobile,Kurunegala,Sri Lanka,0
C103905,2023-08-04,2025-08-14,,0.0,0.0,0,0,727,desktop,Colombo,Sri Lanka,0
C103906,2023-09-08,2025-04-12,2024-03-03,48.46,52.6,2,1,515,mobile,Kurunegala,Sri Lanka,0
C103907,2022-06-04,2024-02-24,2023-08-01,60.75,76.65,1,3,730,desktop,Matara,Sri Lanka,0
C103908,2022-03-21,2024-11-28,,0.0,0.0,1,0,1228,desktop,Matara,Sri Lanka,0
C103909,2020-02-29,2020-03-29,,0.0,0.0,2,0,1979,desktop,Kurunegala,Sri Lanka,0
C103910,2024-02-19,2026-06-20,2025-09-10,41.3,32.42,2,0,-41,desktop,Jaffna,Sri Lanka,0
C103911,2023-06-11,2023-12-07,2023-12-06,172.61,72.45,1,1,603,desktop,Jaffna,Sri Lanka,0
C103912,2021-02-08,2021-08-25,2021-08-07,336.3,60.23,4,1,1454,desktop,Anuradhapura,Sri Lanka,1
C103913,2022-07-09,2023-06-12,2023-03-16,135.38,75.33,3,1,868,mobile,Negombo,Sri Lanka,1
C103914,2023-04-27,2025-08-27,,0.0,0.0,2,0,826,desktop,Kandy,Sri Lanka,0
C103915,2022-05-29,2023-05-10,2022-12-16,108.35,66.97,1,0,958,mobile,Kandy,Sri Lanka,0
C103916,2022-03-07,2024-10-06,,0.0,0.0,2,0,1242,mobile,Jaffna,Sri Lanka,0
C103917,2020-01-10,2021-11-28,,0.0,0.0,1,0,2029,mobile,Galle,Sri Lanka,0
C103918,2023-12-14,2025-04-17,2024-09-14,41.5,34.6,4,0,320,mobile,Kurunegala,Sri Lanka,0
C103919,2021-03-15,2023-10-09,2021-06-06,42.74,48.39,4,2,1516,tablet,Anuradhapura,Sri Lanka,1
C103920,2021-02-25,2022-06-25,2022-04-04,28.51,41.11,2,1,1214,mobile,Anuradhapura,Sri Lanka,1
C103921,2021-07-24,2023-10-18,2023-05-19,64.72,27.13,2,1,804,mobile,Colombo,Sri Lanka,0
C103922,2024-03-20,2024-04-25,2024-03-24,195.59,35.09,3,0,494,desktop,Matara,Sri Lanka,0
C103923,2023-12-12,2025-10-03,2025-06-15,112.61,49.07,1,3,46,mobile,Anuradhapura,Sri Lanka,0
C103924,2024-07-14,2024-11-30,2024-07-21,216.17,44.37,1,0,375,mobile,Jaffna,Sri Lanka,0
C103925,2024-06-18,2025-10-24,2025-09-17,98.57,44.88,1,2,-48,mobile,Negombo,Sri Lanka,0
C103926,2020-05-08,2020-10-14,2020-08-29,18.57,53.07,2,0,1797,desktop,Matara,Sri Lanka,0
C103927,2023-03-28,2024-12-29,2023-08-01,37.53,8.14,1,1,730,tablet,Colombo,Sri Lanka,0
C103928,2020-07-27,2021-11-10,,0.0,0.0,1,0,1830,mobile,Kandy,Sri Lanka,0
C103929,2024-06-25,2026-12-25,,0.0,0.0,1,0,401,tablet,Colombo,Sri Lanka,0
C103930,2023-01-04,2025-06-07,,0.0,0.0,4,0,939,mobile,Kurunegala,Sri Lanka,1
C103931,2021-01-17,2022-07-20,2022-01-13,14.31,22.94,4,1,1295,mobile,Negombo,Sri Lanka,0
C103932,2022-01-19,2024-07-24,,0.0,0.0,0,0,1289,desktop,Kurunegala,Sri Lanka,0
C103933,2021-10-29,2022-10-07,2022-05-09,55.9,5.0,1,1,1179,mobile,Anuradhapura,Sri Lanka,1
C103934,2021-02-07,2022-05-26,2022-04-06,65.2,52.69,3,1,1212,mobile,Negombo,Sri Lanka,0
C103935,2022-07-26,2024-10-05,2024-04-01,604.39,40.94,1,1,486,desktop,Kandy,Sri Lanka,0
C103936,2020-08-21,2022-12-02,2021-08-22,25.59,54.74,1,2,1439,mobile,Anuradhapura,Sri Lanka,0
C103937,2021-06-21,2022-08-18,,0.0,0.0,3,0,1501,mobile,Galle,Sri Lanka,1
C103938,2023-10-05,2026-05-12,2024-11-04,83.0,60.18,1,0,269,tablet,Kandy,Sri Lanka,0
C103939,2022-09-29,2024-10-28,2023-03-29,358.16,44.98,0,0,855,mobile,Kurunegala,Sri Lanka,0
C103940,2022-12-16,2023-02-11,,0.0,0.0,1,0,958,mobile,Matara,Sri Lanka,0
C103941,2023-08-01,2025-12-03,2025-09-25,232.31,18.68,3,0,-56,mobile,Galle,Sri Lanka,0
C103942,2021-10-03,2023-03-20,2021-10-11,59.36,46.49,0,1,1389,desktop,Galle,Sri Lanka,0
C103943,2023-05-07,2024-03-08,,0.0,0.0,1,0,816,mobile,Negombo,Sri Lanka,0
C103944,2022-03-06,2023-10-05,2022-07-11,56.58,23.03,1,1,1116,mobile,Jaffna,Sri Lanka,0
C103945,2023-06-05,2025-06-16,2024-09-20,46.45,41.71,2,3,314,mobile,Kandy,Sri Lanka,0
C103946,2022-03-14,2024-02-06,2023-03-28,110.05,43.96,3,3,856,mobile,Anuradhapura,Sri Lanka,0
C103947,2023-04-17,2024-03-05,2023-07-24,82.87,10.89,1,1,738,tablet,Jaffna,Sri Lanka,0
C103948,2020-08-21,2022-03-12,2021-11-19,43.4,61.7,2,1,1350,desktop,Kurunegala,Sri Lanka,1
C103949,2021-12-13,2023-06-14,2021-12-22,156.23,69.87,2,3,1317,mobile,Negombo,Sri Lanka,0
C103950,2021-12-21,2022-01-09,2021-12-28,56.6,59.08,4,0,1311,mobile,Negombo,Sri Lanka,0
C103951,2022-07-26,2023-02-24,,0.0,0.0,4,0,1101,mobile,Colombo,Sri Lanka,0
C103952,2023-06-18,2025-01-29,2023-07-08,32.69,64.79,4,0,754,mobile,Galle,Sri Lanka,0
C103953,2020-12-19,2022-11-20,2021-10-02,99.53,60.34,1,2,1398,desktop,Kandy,Sri Lanka,0
C103954,2024-07-24,2025-06-28,2025-01-23,50.91,25.02,3,0,189,mobile,Kurunegala,Sri Lanka,0
C103955,2023-10-11,2026-01-06,,0.0,0.0,1,0,659,mobile,Kurunegala,Sri Lanka,0
C103956,2023-12-16,2026-07-11,2024-06-29,46.79,26.02,3,1,397,mobile,Anuradhapura,Sri Lanka,1
C103957,2024-06-27,2026-12-23,,0.0,0.0,0,0,399,mobile,Jaffna,Sri Lanka,0
C103958,2021-09-01,2023-11-24,2021-12-02,199.53,64.81,1,1,1337,mobile,Galle,Sri Lanka,1
C103959,2023-06-12,2024-06-08,,0.0,0.0,2,0,780,mobile,Kurunegala,Sri Lanka,0
C103960,2023-04-23,2023-06-29,,0.0,0.0,4,0,830,mobile,Anuradhapura,Sri Lanka,0
C103961,2020-06-22,2023-03-11,2022-10-05,30.39,70.42,3,2,1030,mobile,Jaffna,Sri Lanka,1
C103962,2023-10-08,2024-03-08,,0.0,0.0,3,0,662,desktop,Anuradhapura,Sri Lanka,0
C103963,2020-10-01,2021-07-15,2021-03-05,69.63,55.4,1,2,1609,mobile,Kurunegala,Sri Lanka,0
C103964,2021-10-03,2024-02-10,2024-01-08,57.26,5.0,0,0,570,mobile,Kurunegala,Sri Lanka,0
C103965,2020-08-29,2020-09-29,2020-09-12,81.37,20.93,3,0,1783,desktop,Jaffna,Sri Lanka,0
C103966,2021-05-03,2022-04-15,,0.0,0.0,3,0,1550,mobile,Negombo,Sri Lanka,0
C103967,2021-09-17,2022-10-06,2022-01-14,19.29,63.94,0,2,1294,mobile,Negombo,Sri Lanka,1
C103968,2020-08-27,2022-05-30,2022-01-14,276.99,41.12,0,1,1294,desktop,Colombo,Sri Lanka,1
C103969,2021-01-09,2022-07-10,2022-01-15,55.36,27.68,2,2,1293,mobile,Galle,Sri Lanka,0
C103970,2022-02-03,2024-06-14,2022-03-12,73.64,46.88,1,0,1237,desktop,Kandy,Sri Lanka,0
C103971,2023-11-21,2024-05-08,,0.0,0.0,0,0,618,desktop,Matara,Sri Lanka,0
C103972,2020-10-16,2022-05-23,2021-07-30,100.95,22.29,8,0,1462,mobile,Matara,Sri Lanka,0
C103973,2022-11-12,2024-07-24,2024-03-30,103.39,58.93,5,0,488,mobile,Matara,Sri Lanka,1
C103974,2022-03-06,2023-04-08,,0.0,0.0,2,0,1243,mobile,Anuradhapura,Sri Lanka,0
C103975,2022-05-06,2022-11-13,,0.0,0.0,0,0,1182,mobile,Colombo,Sri Lanka,0
C103976,2023-05-06,2025-01-04,,0.0,0.0,1,0,817,desktop,Colombo,Sri Lanka,0
C103977,2020-10-09,2021-02-05,,0.0,0.0,2,0,1756,mobile,Kurunegala,Sri Lanka,0
C103978,2023-03-23,2025-08-24,2025-03-12,238.65,83.15,3,3,141,mobile,Colombo,Sri Lanka,0
C103979,2022-02-24,2024-05-05,2024-02-17,155.4,8.45,2,2,530,tablet,Matara,Sri Lanka,0
C103980,2022-05-16,2024-06-23,,0.0,0.0,2,0,1172,mobile,Colombo,Sri Lanka,0
C103981,2021-01-15,2021-11-26,,0.0,0.0,1,0,1658,mobile,Kurunegala,Sri Lanka,0
C103982,2022-09-23,2024-09-14,2024-06-04,60.27,45.68,4,1,422,mobile,Anuradhapura,Sri Lanka,0
C103983,2023-07-25,2025-12-19,2024-02-24,301.4,54.88,2,2,523,mobile,Negombo,Sri Lanka,0
C103984,2023-01-05,2023-11-23,,0.0,0.0,0,0,938,mobile,Kurunegala,Sri Lanka,0
C103985,2023-11-21,2025-11-16,2023-11-28,65.67,89.16,0,3,611,desktop,Kandy,Sri Lanka,0
C103986,2023-08-14,2023-09-15,2023-08-26,72.57,71.05,5,2,705,mobile,Kandy,Sri Lanka,0
C103987,2020-12-20,2021-09-24,,0.0,0.0,5,0,1684,desktop,Kandy,Sri Lanka,0
C103988,2023-02-10,2024-04-08,2024-04-05,870.7,57.41,2,0,482,desktop,Kandy,Sri Lanka,0
C103989,2020-12-07,2021-03-05,2021-02-26,262.32,99.73,1,0,1616,tablet,Galle,Sri Lanka,0
C103990,2022-09-29,2024-02-19,2023-04-19,42.32,73.01,3,1,834,mobile,Kandy,Sri Lanka,0
C103991,2021-08-14,2024-01-29,2021-12-05,66.53,58.6,4,0,1334,mobile,Anuradhapura,Sri Lanka,0
C103992,2020-10-14,2021-06-14,,0.0,0.0,2,0,1751,tablet,Jaffna,Sri Lanka,0
C103993,2021-01-18,2022-02-02,2021-06-09,46.15,37.78,0,3,1513,desktop,Kandy,Sri Lanka,0
C103994,2021-10-06,2023-01-11,,0.0,0.0,3,0,1394,mobile,Matara,Sri Lanka,0
C103995,2022-07-12,2024-11-07,,0.0,0.0,1,0,1115,desktop,Negombo,Sri Lanka,0
C103996,2023-06-22,2026-02-19,,0.0,0.0,5,0,770,mobile,Anuradhapura,Sri Lanka,0
C103997,2020-04-19,2021-02-22,2021-02-04,197.29,63.29,1,1,1638,mobile,Anuradhapura,Sri Lanka,1
C103998,2022-01-05,2022-08-14,,0.0,0.0,3,0,1303,desktop,Galle,Sri Lanka,1
C103999,2020-01-20,2021-07-10,,0.0,0.0,1,0,2019,desktop,Kurunegala,Sri Lanka,0
C104000,2022-09-19,2023-07-25,,0.0,0.0,2,0,1046,mobile,Kandy,Sri Lanka,0
C104001,2020-10-06,2021-04-03,2021-02-11,40.52,29.22,3,2,1631,desktop,Galle,Sri Lanka,1
C104002,2021-02-03,2021-05-28,,0.0,0.0,0,0,1639,desktop,Kurunegala,Sri Lanka,1
C104003,2024-07-27,2025-08-14,2025-04-05,306.06,5.0,2,1,117,desktop,Anuradhapura,Sri Lanka,1
C104004,2022-02-25,2024-05-08,2022-08-18,28.48,72.99,5,2,1078,mobile,Matara,Sri Lanka,0
C104005,2023-02-24,2023-04-03,2023-03-31,49.97,62.97,1,2,853,mobile,Colombo,Sri Lanka,0
C104006,2022-11-01,2025-01-05,,0.0,0.0,5,0,1003,mobile,Matara,Sri Lanka,0
C104007,2023-08-30,2024-03-23,,0.0,0.0,3,0,701,mobile,Negombo,Sri Lanka,1
C104008,2022-10-10,2025-05-02,2023-04-26,53.02,33.99,4,0,827,desktop,Colombo,Sri Lanka,1
C104009,2022-04-17,2022-07-20,2022-07-10,217.02,67.46,4,0,1117,tablet,Matara,Sri Lanka,0
C104010,2023-11-03,2025-01-30,2024-11-15,48.78,30.17,1,0,258,mobile,Colombo,Sri Lanka,0
C104011,2022-10-04,2024-03-05,2023-04-01,56.6,67.31,2,1,852,desktop,Colombo,Sri Lanka,1
C104012,2022-05-01,2022-05-26,2022-05-03,95.64,65.04,4,1,1185,mobile,Jaffna,Sri Lanka,0
C104013,2023-12-25,2026-03-22,2025-08-18,43.05,61.24,3,0,-18,mobile,Kurunegala,Sri Lanka,0
C104014,2022-06-28,2023-11-04,,0.0,0.0,4,0,1129,desktop,Matara,Sri Lanka,0
C104015,2022-09-27,2025-04-10,2023-02-05,60.86,18.69,6,3,907,mobile,Galle,Sri Lanka,0
C104016,2020-12-08,2022-05-04,2021-02-12,115.8,24.34,1,1,1630,mobile,Negombo,Sri Lanka,0
C104017,2020-06-18,2020-11-22,2020-07-20,92.29,36.49,4,2,1837,desktop,Jaffna,Sri Lanka,0
C104018,2023-03-03,2023-09-13,,0.0,0.0,3,0,881,mobile,Kurunegala,Sri Lanka,0
C104019,2020-03-04,2021-02-15,2020-07-14,163.75,64.35,3,2,1843,mobile,Anuradhapura,Sri Lanka,0
C104020,2024-06-17,2027-01-18,2026-01-21,38.88,72.91,2,3,-174,mobile,Jaffna,Sri Lanka,0
C104021,2024-04-07,2025-08-15,2025-06-19,209.14,30.16,5,1,42,desktop,Kurunegala,Sri Lanka,0
C104022,2021-03-27,2023-04-16,2021-11-15,187.26,5.0,2,0,1354,tablet,Galle,Sri Lanka,1
C104023,2021-08-21,2024-02-01,2023-02-07,174.18,63.21,3,4,905,mobile,Jaffna,Sri Lanka,0
C104024,2020-03-07,2021-08-25,2020-12-12,44.93,29.35,0,1,1692,mobile,Galle,Sri Lanka,0
C104025,2021-07-16,2022-05-29,,0.0,0.0,1,0,1476,desktop,Jaffna,Sri Lanka,0
C104026,2021-04-05,2023-06-08,2021-10-18,190.04,63.56,2,0,1382,mobile,Negombo,Sri Lanka,0
C104027,2023-01-06,2023-12-07,2023-01-17,65.66,73.29,2,1,926,desktop,Galle,Sri Lanka,0
C104028,2021-08-14,2022-01-07,2021-12-28,80.06,72.24,1,1,1311,mobile,Kandy,Sri Lanka,0
C104029,2020-12-10,2023-02-05,2022-08-31,60.25,46.52,1,2,1065,tablet,Colombo,Sri Lanka,0
C104030,2024-05-17,2026-10-26,,0.0,0.0,1,0,440,desktop,Colombo,Sri Lanka,0
C104031,2022-07-25,2022-11-02,2022-08-26,76.97,37.2,1,1,1070,mobile,Galle,Sri Lanka,0
C104032,2023-03-04,2025-06-22,2025-01-29,28.32,58.61,0,0,183,mobile,Kurunegala,Sri Lanka,0
C104033,2024-02-29,2026-10-16,2025-09-24,102.99,18.51,1,1,-55,mobile,Kandy,Sri Lanka,0
C104034,2024-05-01,2025-10-11,2025-08-08,208.43,29.78,2,4,-8,desktop,Kurunegala,Sri Lanka,0
C104035,2024-04-17,2026-03-10,2024-04-19,98.09,47.44,1,1,468,desktop,Kurunegala,Sri Lanka,0
C104036,2022-10-11,2023-02-23,2023-01-28,369.18,95.21,5,2,915,mobile,Jaffna,Sri Lanka,0
C104037,2023-01-30,2023-08-28,,0.0,0.0,0,0,913,desktop,Jaffna,Sri Lanka,0
C104038,2022-11-12,2024-11-22,,0.0,0.0,2,0,992,mobile,Jaffna,Sri Lanka,0
C104039,2020-08-19,2020-09-25,2020-08-22,112.58,67.32,2,1,1804,desktop,Negombo,Sri Lanka,0
C104040,2023-03-18,2024-06-30,2024-05-28,23.52,67.45,0,3,429,mobile,Galle,Sri Lanka,0
C104041,2020-08-21,2021-09-21,,0.0,0.0,1,0,1805,desktop,Matara,Sri Lanka,0
C104042,2021-07-02,2023-07-02,2022-05-28,115.09,54.91,1,1,1160,mobile,Negombo,Sri Lanka,0
C104043,2024-05-06,2026-10-08,,0.0,0.0,1,0,451,desktop,Jaffna,Sri Lanka,0
C104044,2023-01-17,2024-07-04,2024-04-03,149.6,52.11,0,0,484,mobile,Jaffna,Sri Lanka,0
C104045,2022-01-21,2022-05-19,2022-05-09,470.94,5.0,1,2,1179,mobile,Kurunegala,Sri Lanka,0
C104046,2023-01-15,2023-01-19,2023-01-18,94.65,33.93,6,3,925,desktop,Colombo,Sri Lanka,1
C104047,2024-03-29,2025-02-10,,0.0,0.0,1,0,489,mobile,Galle,Sri Lanka,0
C104048,2020-03-26,2022-11-05,,0.0,0.0,3,0,1953,mobile,Anuradhapura,Sri Lanka,0
